File,Level,Order in file,Clean Question,Tagged Elements,Full Question,Answer
"/level4/snra/rm4-29.txt.snra","4","4","Where does Millie live?","[]","4.  Where does Millie live?",""
"/level4/snra/rm4-29.txt.snra","4","5","Why will Mrs. Bush help?","[]","5.  Why will Mrs. Bush help?","[""Because Millie's paws don't hold a pen very well, Mrs. Bush has promised to write down the words for her.""]"
"/level4/snra/rm4-3.txt.snra","4","1","Who is Dr. Florence Sabin?","[]","1.  Who is Dr. Florence Sabin?","['A few years ago, Dr. Sabin found a new way to check for TB.']"
"/level4/snra/rm4-3.txt.snra","4","2","What disease was cut in half because of her work?","[]","2.  What disease was cut in half because of her work?","[""Dr. Sabin's test has cut the number of TB cases in half in Denver.""]"
"/level4/snra/rm4-3.txt.snra","4","3","When will Dr. Sabin stop working?","[]","3.  When will Dr. Sabin stop working?","[""Dr. Sabin won't quit until people know a lot more about how to stay in good health.""]"
"/level4/snra/rm4-3.txt.snra","4","4","Where did she go in 1929?","[]","4.  Where did she go in 1929?","['In 1929, President Hoover invited her dinner at the White House.']"
"/level4/snra/rm4-3.txt.snra","4","5","Why does Dr. Sabin get angry when she sees garbage lying around?","[]","5.  Why does Dr. Sabin get angry when she sees garbage lying around?","['Garbage can cause diseases.']"
"/level4/snra/rm4-30.txt.snra","4","1","Who were the characters in Pac Man?","[]","1.  Who were the characters in Pac Man?","['They were named Pinky, Blinky, Inky, and Clyde.']"
"/level4/snra/rm4-30.txt.snra","4","2","What video game could be played on TV screens at home?","[]","2.  What video game could be played on TV screens at home?","['The next year, the game of Pong was sold.']"
"/level4/snra/rm4-30.txt.snra","4","3","When was the first video game sold?","[]","3. When was the first video game sold?","['The first video game was sold in 1971.']"
"/level4/snra/rm4-30.txt.snra","4","4","Where are the video games being displayed?","[]","4.  Where are the video games being displayed?","['If so, you will enjoy a new show at the Moving Image Museum in Queens.']"
"/level4/snra/rm4-30.txt.snra","4","5","Why did some video game players have to see a doctor?","[]","5.  Why did some video game players have to see a doctor?","['Kids would play for so many hours that their muscles became sore.']"
"/level4/snra/rm4-4.txt.snra","4","1","Who uses the moon to mark the time?","[]","1. Who uses the moon to mark the time?","['The Chinese have their own way of keeping time.']"
"/level4/snra/rm4-4.txt.snra","4","2","What animal stands for the year 4,687?","[]","2.  What animal stands for the year 4,687?","['Last year -- 4,687 -- was the year of the snake.']"
"/level4/snra/rm4-4.txt.snra","4","3","When is the Chinese New Year?","[]","3.  When is the Chinese New Year?","['Chinese New Year is most often between January 20 and February 20.']"
"/level4/snra/rm4-4.txt.snra","4","4","Where do they name years after animals?","[]","4. Where do they name years after animals?","['In China, each year is named for an animal.']"
"/level4/snra/rm4-4.txt.snra","4","5","Why does the Chinese New Year date change?","[]","5. Why does the Chinese New Year date change?","['It changes because the moon, not the sun, is used to mark time.']"
"/level4/snra/rm4-5.txt.snra","4","1","Who had a dream to build a family park?","[]","1. Who had a dream to build a family park?","['Disneyland is the dream of Walt Disney.']"
"/level4/snra/rm4-5.txt.snra","4","2","What are the names of the boats in Adventure Land?","[]","2.  What are the names of the boats in Adventure Land?","['You can hop on the Nile Princess or the Amazon Belle.']"
"/level4/snra/rm4-5.txt.snra","4","3","When did Disneyland open?","[]","3.  When did Disneyland open?","['(ANAHEIM, CALIF., July 24,1955) -', 'A giant, new park opens this week.']"
"/level4/snra/rm4-5.txt.snra","4","4","Where would you see ghosts at Disneyland?","[]","4.  Where would you see ghosts at Disneyland?","['The second area is Fantasy Land.']"
"/level4/snra/rm4-5.txt.snra","4","5","Why is the Matterhorn one of the best rides?","[]","5.  Why is the Matterhorn one of the best rides?",""
"/level4/snra/rm4-6.txt.snra","4","1","Who went to bed on October 5, 1582, and woke up on October 15, 1582?","[]","1. Who went to bed on October 5, 1582, and woke up on October 15, 1582?","['So, on October 5, 1582, everyone went to bed - and woke up the next day on October 15.']"
"/level4/snra/rm4-6.txt.snra","4","2","What is a leap year?","[]","2. What is a leap year?","['In a leap year, there is one extra day which is always added to the month of February.']"
"/level4/snra/rm4-6.txt.snra","4","3","Where does this happen?","[]","3. Where does this happen?",""
"/level4/snra/rm4-6.txt.snra","4","4","When was the first leap year?","[]","4.  When was the first leap year?","['The first leap year was 1584.']"
"/level4/snra/rm4-6.txt.snra","4","5","Why did 10 days have to be added to the calendar?","[]","5.  Why did 10 days have to be added to the calendar?","['Over a period of 1,500 years, the calendar had fallen 10 days behind sun time.']"
"/level4/snra/rm4-7.txt.snra","4","1","Who traveled 4,000 miles to share an idea?","[]","1. Who traveled 4,000 miles to share an idea?","['James Redfox from the Blackfoot tribe thought of the idea.']"
"/level4/snra/rm4-7.txt.snra","4","2","What is another name for Native Americans?","[]","2.  What is another name for Native Americans?","['For hundreds of years, Indians owned the rights to all the land in the United States.']"
"/level4/snra/rm4-7.txt.snra","4","3","When was the first Native American Day held?","[]","3.  When was the first Native American Day held?","['The first time this day was honored was in May of 1916.']"
"/level4/snra/rm4-7.txt.snra","4","4","Where did Redfox go with his idea?","[]","4.  Where did Redfox go with his idea?","['He even reached the White House and talked to the President.']"
"/level4/snra/rm4-7.txt.snra","4","5","Why is it a good idea to have Native American Day?","[]","5.  Why is it a good idea to have Native American Day?","['On this day, we think about those who lived here many years before Columbus was born.']"
"/level4/snra/rm4-8.txt.snra","4","1","Who has special days set aside for them in September and June?","[]","1. Who has special days set aside for them in September and June?","['Special Day for Kids Set Aside']"
"/level4/snra/rm4-8.txt.snra","4","2","What happens in towns everywhere on National Kids Day?","[]","2.  What happens in towns everywhere on National Kids Day?","['In towns everywhere, fun events take place.']"
"/level4/snra/rm4-8.txt.snra","4","3","When are the two days for kids?","[]","3.  When are the two days for kids?",""
"/level4/snra/rm4-8.txt.snra","4","4","Where will you find many kids on the second Sunday in June?","[]","4.  Where will you find many kids on the second Sunday in June?","['A second day for young people is held by some churches.']"
"/level4/snra/rm4-8.txt.snra","4","5","Why do adults honor kids with their own day?","[]","5.  Why do adults honor kids with their own day?","[""Boys' and girls' camps take time to show kids that they are the future hope of the world.""]"
"/level4/snra/rm4-9.txt.snra","4","1","Who causes Snow White a lot of trouble?","[]","1. Who causes Snow White a lot of trouble?","['She meets a mean witch who causes a lot of trouble.']"
"/level4/snra/rm4-9.txt.snra","4","2","What is a long cartoon movie called?","[]","2.  What is a long cartoon movie called?","['That is why it is called a full-length cartoon.']"
"/level4/snra/rm4-9.txt.snra","4","3","When did this movie start playing?","[]","3.  When did this movie start playing?","['(LOS ANGELES, CALIF., December 21,1937) -', 'A new movie starts playing in theaters today.']"
"/level4/snra/rm4-9.txt.snra","4","4","Where would you go to see ""Snow White and the Seven, Dwarfs""?","[]","4.  Where would you go to see ""Snow White and the Seven, Dwarfs""?",""
"/level4/snra/rm4-9.txt.snra","4","5","Why is it so hard to make a cartoon?","[]","5.  Why is it so hard to make a cartoon?","['Every three seconds of action takes dozens of  drawings.']"
"/level5/coref/rm5-1.txt.coref","5","1","Who became parents of quints on September 14?","['<COREF ID=""120"" REF=""118"">September 14</COREF>']","1.  Who became parents of quints on <COREF ID=""120"" REF=""118"">September 14</COREF>?",""
"/level5/coref/rm5-1.txt.coref","5","2","What does ""quint"" mean?","[]","2.  What does ""quint"" mean?",""
"/level5/coref/rm5-1.txt.coref","5","3","When were the Dionne quints born?","['<COREF ID=""21"" REF=""17"">quints</COREF>']","3.  When were the Dionne <COREF ID=""21"" REF=""17"">quints</COREF> born?",""
"/level5/coref/rm5-1.txt.coref","5","4","Where do the Dionne quints live?","['<COREF ID=""22"" REF=""17"">quints</COREF>']","4.  Where do the Dionne <COREF ID=""22"" REF=""17"">quints</COREF> live?",""
"/level5/coref/rm5-1.txt.coref","5","5","Why do so few quints live?","[]","5.  Why do so few quints live?",""
"/level5/coref/rm5-10.txt.coref","5","1","Who are stockholders?","[]","1. Who are stockholders?",""
"/level5/coref/rm5-10.txt.coref","5","2","What is the stock market?","['<COREF ID=""270"" REF=""265"">stock market</COREF>']","2. What is the <COREF ID=""270"" REF=""265"">stock market</COREF>?",""
"/level5/coref/rm5-10.txt.coref","5","3","When did the stock market crash?","['<COREF ID=""271"" REF=""265"">stock market</COREF>']","3.  When did the <COREF ID=""271"" REF=""265"">stock market</COREF> crash?",""
"/level5/coref/rm5-10.txt.coref","5","4","Where is the stock market?","['<COREF ID=""272"" REF=""265"">stock market</COREF>']","4.  Where is the <COREF ID=""272"" REF=""265"">stock market</COREF>?",""
"/level5/coref/rm5-10.txt.coref","5","5","Why did the stock market crash?","['<COREF ID=""273"" REF=""265"">stock market</COREF>']","5.  Why did the <COREF ID=""273"" REF=""265"">stock market</COREF> crash?",""
"/level5/coref/rm5-11.txt.coref","5","1","Who received a surprise?","['<COREF ID=""314"">surprise</COREF>']","1. Who received a <COREF ID=""314"">surprise</COREF>?",""
"/level5/coref/rm5-11.txt.coref","5","2","What did they hear?","['<COREF ID=""311"" REF=""293"">they</COREF>']","2. What did <COREF ID=""311"" REF=""293"">they</COREF> hear?",""
"/level5/coref/rm5-11.txt.coref","5","3","When did the surprise happen?","['<COREF ID=""315"" REF=""314"">surprise</COREF>']","3. When did the <COREF ID=""315"" REF=""314"">surprise</COREF> happen?",""
"/level5/coref/rm5-11.txt.coref","5","4","What is this method of sending voices and music called?","[]","4. What is this method of sending voices and music called?",""
"/level5/coref/rm5-11.txt.coref","5","5","Why were the sounds a surprise?","[]","5. Why were the sounds a surprise?",""
"/level5/coref/rm5-12.txt.coref","5","1","Who has a spacecraft named for him?","['<COREF ID=""356"" REF=""355"">him</COREF>']","1. Who has a spacecraft named for <COREF ID=""356"" REF=""355"">him</COREF>?",""
"/level5/coref/rm5-12.txt.coref","5","2","What planet will Voyager 2 pass this year?","['<COREF ID=""341"" REF=""319"">Voyager 2</COREF>', '<COREF ID=""357"" REF=""316"">year</COREF>']","2. What planet will <COREF ID=""341"" REF=""319"">Voyager 2</COREF> pass this <COREF ID=""357"" REF=""316"">year</COREF>?",""
"/level5/coref/rm5-12.txt.coref","5","3","When will a huge telescope be sent into outer space?","['<COREF ID=""347"">telescope</COREF>']","3.  When will a huge <COREF ID=""347"">telescope</COREF> be sent into outer space?",""
"/level5/coref/rm5-12.txt.coref","5","4","Where will Voyager 2 go after Neptune?","['<COREF ID=""342"" REF=""319"">Voyager 2</COREF>', '<COREF ID=""343"" REF=""318"">Neptune</COREF>']","4.  Where will <COREF ID=""342"" REF=""319"">Voyager 2</COREF> go after <COREF ID=""343"" REF=""318"">Neptune</COREF>?",""
"/level5/coref/rm5-12.txt.coref","5","5","Why will the huge telescope take great photos?","['<COREF ID=""348"" REF=""347"">telescope</COREF>']","5. Why will the huge <COREF ID=""348"" REF=""347"">telescope</COREF> take great photos?",""
"/level5/coref/rm5-13.txt.coref","5","1","Who is the youngest person to have her own art show in Washington, D.C.?","['<COREF ID=""398"">person</COREF>', '<COREF ID=""399"" REF=""398"">her</COREF>', '<COREF ID=""408"" REF=""360"">Washington</COREF>', '<COREF ID=""409"" REF=""361"">D.C.</COREF>']","1. Who is the youngest <COREF ID=""398"">person</COREF> to have <COREF ID=""399"" REF=""398"">her</COREF> own art show in <COREF ID=""408"" REF=""360"">Washington</COREF>, <COREF ID=""409"" REF=""361"">D.C.</COREF>?",""
